date,Tlog (degC),OT
2020/3/21 15:40,12.84,419.3
2020/3/21 15:50,12.84,419.2
2020/3/21 16:00,12.83,419.1
2020/3/21 16:10,12.81,418.8
2020/3/21 16:20,12.76,418.7
2020/3/21 16:30,12.69,418.6
2020/3/21 16:40,12.62,419.1
2020/3/21 16:50,12.55,419.4
2020/3/21 17:00,12.48,419.2
2020/3/21 17:10,12.4,419.2
2020/3/21 17:20,12.33,419.5
2020/3/21 17:30,12.32,419.5
2020/3/21 17:40,12.32,419.9
2020/3/21 17:50,12.32,420.1
2020/3/21 18:00,12.32,419.5
2020/3/21 18:10,12.29,419.5
2020/3/21 18:20,12.23,420
2020/3/21 18:30,12.18,419.8
2020/3/21 18:40,12.12,420.1
2020/3/21 18:50,12.06,420.3
2020/3/21 19:00,12.02,420.1
2020/3/21 19:10,12.01,420.4
2020/3/21 19:20,12.01,420.8
2020/3/21 19:30,12.03,421
2020/3/21 19:40,12.06,421.2
2020/3/21 19:50,12.08,421.2
2020/3/21 20:00,12.09,421.6
2020/3/21 20:10,12.1,421.8
2020/3/21 20:20,12.12,421.5
2020/3/21 20:30,12.14,421.6
2020/3/21 20:40,12.18,421.7
2020/3/21 20:50,12.19,422.1
2020/3/21 21:00,12.18,422.3
2020/3/21 21:10,12.15,423.3
2020/3/21 21:20,12.08,424.1
2020/3/21 21:30,12,425.3
2020/3/21 21:40,11.9,425.3
2020/3/21 21:50,11.77,424.4
2020/3/21 22:00,11.62,424.2
2020/3/21 22:10,11.45,423.8
2020/3/21 22:20,11.29,423.7
2020/3/21 22:30,11.13,422.7
2020/3/21 22:40,10.96,423.1
2020/3/21 22:50,10.78,422.8
2020/3/21 23:00,10.57,423.2
2020/3/21 23:10,10.35,423.8
2020/3/21 23:20,10.14,423.8
2020/3/21 23:30,9.94,424.1
2020/3/21 23:40,9.77,424.2
2020/3/21 23:50,9.62,424.3
2020/3/22 0:00,9.49,424.3
2020/3/22 0:10,9.38,424.9
2020/3/22 0:20,9.27,424.5
2020/3/22 0:30,9.17,424.1
2020/3/22 0:40,9.07,424
2020/3/22 0:50,8.97,424
2020/3/22 1:00,8.89,424.3
2020/3/22 1:10,8.81,424.4
2020/3/22 1:20,8.74,425
2020/3/22 1:30,8.66,424.9
2020/3/22 1:40,8.59,426.1
2020/3/22 1:50,8.52,427.1
2020/3/22 2:00,8.46,427.5
2020/3/22 2:10,8.41,430.5
2020/3/22 2:20,8.33,432.8
2020/3/22 2:30,8.22,432.4
2020/3/22 2:40,8.08,431.9
2020/3/22 2:50,7.93,431.6
2020/3/22 3:00,7.77,432.3
2020/3/22 3:10,7.62,432.9
2020/3/22 3:20,7.47,430.8
2020/3/22 3:30,7.33,430.1
2020/3/22 3:40,7.53,430.3
2020/3/22 3:50,8.41,429.8
2020/3/22 4:00,9.23,429.4
2020/3/22 4:10,9.42,429.6
2020/3/22 4:20,9.23,429.7
2020/3/22 4:30,8.89,430.3
2020/3/22 4:40,8.52,430.9
2020/3/22 4:50,8.19,431.4
2020/3/22 5:00,7.89,431.7
2020/3/22 5:10,7.65,432.2
2020/3/22 5:20,7.44,432.5
2020/3/22 5:30,7.34,433.5
2020/3/22 5:40,7.86,433.4
2020/3/22 5:50,8.84,432.8
2020/3/22 6:00,9.35,432.1
2020/3/22 6:10,9.33,432.4
2020/3/22 6:20,9.06,432.7
2020/3/22 6:30,8.69,432.4
2020/3/22 6:40,8.32,432.4
2020/3/22 6:50,7.99,432.2
2020/3/22 7:00,7.71,432.2
2020/3/22 7:10,7.52,431.8
2020/3/22 7:20,7.39,431.7
2020/3/22 7:30,7.36,431.6
2020/3/22 7:40,7.42,431.2
2020/3/22 7:50,7.57,430.3
2020/3/22 8:00,7.81,429.5
2020/3/22 8:10,8.09,429
2020/3/22 8:20,8.41,428.3
2020/3/22 8:30,8.75,427.4
2020/3/22 8:40,9.1,427
2020/3/22 8:50,9.44,426.5
2020/3/22 9:00,9.74,425.2
2020/3/22 9:10,10,424.1
2020/3/22 9:20,10.23,423.2
2020/3/22 9:30,10.46,422.6
2020/3/22 9:40,10.68,422.1
2020/3/22 9:50,10.86,422
2020/3/22 10:00,10.95,422
2020/3/22 10:10,11.08,421.8
2020/3/22 10:20,11.37,421.2
2020/3/22 10:30,11.71,420.9
2020/3/22 10:40,11.92,420.8
2020/3/22 10:50,11.97,420.8
2020/3/22 11:00,11.94,420.9
2020/3/22 11:10,11.93,420.5
2020/3/22 11:20,11.98,420.4
2020/3/22 11:30,12.07,419.9
2020/3/22 11:40,12.21,419.9
2020/3/22 11:50,12.38,420.5
2020/3/22 12:00,12.58,420
2020/3/22 12:10,12.7,419.9
2020/3/22 12:20,12.64,419.6
2020/3/22 12:30,12.49,419.5
2020/3/22 12:40,12.33,419.7
2020/3/22 12:50,12.26,419.6
2020/3/22 13:00,12.28,419.5
2020/3/22 13:10,12.39,419.6
2020/3/22 13:20,12.56,419.4
2020/3/22 13:30,12.8,419.1
2020/3/22 13:40,13.07,419
2020/3/22 13:50,13.31,418.7
2020/3/22 14:00,13.56,418.5
2020/3/22 14:10,13.81,418.4
2020/3/22 14:20,14.05,418.3
2020/3/22 14:30,14.25,418
2020/3/22 14:40,14.43,418
2020/3/22 14:50,14.6,418
2020/3/22 15:00,14.73,418
2020/3/22 15:10,14.87,418
2020/3/22 15:20,15.03,418
2020/3/22 15:30,15.15,418
2020/3/22 15:40,15.2,418
2020/3/22 15:50,15.18,418
2020/3/22 16:00,15.13,418
2020/3/22 16:10,15.06,418
2020/3/22 16:20,14.98,418
2020/3/22 16:30,14.87,418
2020/3/22 16:40,14.75,418
2020/3/22 16:50,14.63,418
2020/3/22 17:00,14.52,418.1
2020/3/22 17:10,14.42,417.9
2020/3/22 17:20,14.32,417.9
2020/3/22 17:30,14.22,418
2020/3/22 17:40,14.14,417.9
2020/3/22 17:50,14.03,418
2020/3/22 18:00,13.81,418
2020/3/22 18:10,13.48,418.1
2020/3/22 18:20,13.1,418.4
2020/3/22 18:30,12.73,418.5
2020/3/22 18:40,12.39,418.9
2020/3/22 18:50,12.09,419
2020/3/22 19:00,11.82,419.5
2020/3/22 19:10,11.59,419.3
2020/3/22 19:20,11.37,419.7
2020/3/22 19:30,11.15,419.8
2020/3/22 19:40,10.92,420
2020/3/22 19:50,10.69,420.2
2020/3/22 20:00,10.48,420.3
2020/3/22 20:10,10.29,420.7
2020/3/22 20:20,10.1,420.9
2020/3/22 20:30,9.93,421.5
2020/3/22 20:40,9.77,421.7
2020/3/22 20:50,9.66,422
2020/3/22 21:00,9.57,422.3
2020/3/22 21:10,9.5,421.7
2020/3/22 21:20,9.43,421.8
2020/3/22 21:30,9.36,421.9
2020/3/22 21:40,9.3,422.9
2020/3/22 21:50,9.24,423.6
2020/3/22 22:00,9.19,424.2
2020/3/22 22:10,9.15,425.7
2020/3/22 22:20,9.15,426.6
2020/3/22 22:30,9.14,425.7
2020/3/22 22:40,9.15,427.5
2020/3/22 22:50,9.16,426.7
2020/3/22 23:00,9.17,427.5
2020/3/22 23:10,9.17,426.7
2020/3/22 23:20,9.17,433.1
2020/3/22 23:30,9.14,432.6
2020/3/22 23:40,9.07,433.9
2020/3/22 23:50,8.96,436.8
2020/3/23 0:00,8.84,437
2020/3/23 0:10,8.72,433.2
2020/3/23 0:20,8.58,435.1
2020/3/23 0:30,8.45,432.6
2020/3/23 0:40,8.33,430.9
2020/3/23 0:50,8.23,430.6
2020/3/23 1:00,8.15,430.5
2020/3/23 1:10,8.09,430.1
2020/3/23 1:20,8.04,429.1
2020/3/23 1:30,7.99,429
2020/3/23 1:40,7.94,431.3
2020/3/23 1:50,7.89,431.6
2020/3/23 2:00,7.84,436.4
2020/3/23 2:10,7.78,434.8
2020/3/23 2:20,7.7,433.8
2020/3/23 2:30,7.61,433.9
2020/3/23 2:40,7.52,436.8
2020/3/23 2:50,7.43,435
2020/3/23 3:00,7.34,434.8
2020/3/23 3:10,7.26,432.4
2020/3/23 3:20,7.18,432.2
2020/3/23 3:30,7.12,431.6
2020/3/23 3:40,7.08,431.1
2020/3/23 3:50,7.05,432.3
2020/3/23 4:00,7.03,431.6
2020/3/23 4:10,7.03,431.6
2020/3/23 4:20,7.39,431.5
2020/3/23 4:30,8.37,430.8
2020/3/23 4:40,9.11,430.9
2020/3/23 4:50,9.34,431.3
2020/3/23 5:00,9.27,431.7
2020/3/23 5:10,9.1,432.9
2020/3/23 5:20,8.88,431.8
2020/3/23 5:30,8.65,431.3
2020/3/23 5:40,8.42,432.4
2020/3/23 5:50,8.2,436.2
2020/3/23 6:00,7.98,433.6
2020/3/23 6:10,7.76,434.6
2020/3/23 6:20,7.55,445.2
2020/3/23 6:30,7.72,451.1
2020/3/23 6:40,8.57,452.4
2020/3/23 6:50,9.28,455.2
2020/3/23 7:00,9.45,459.1
2020/3/23 7:10,9.32,460.3
2020/3/23 7:20,9.11,459.1
2020/3/23 7:30,8.96,459.5
2020/3/23 7:40,8.93,459.7
2020/3/23 7:50,9.03,457.2
2020/3/23 8:00,9.28,458.1
2020/3/23 8:10,9.65,453.7
2020/3/23 8:20,10.13,458.1
2020/3/23 8:30,10.7,460.6
2020/3/23 8:40,11.35,461.2
2020/3/23 8:50,12.05,455.5
2020/3/23 9:00,12.77,448.2
2020/3/23 9:10,13.47,442.6
2020/3/23 9:20,14.15,437.4
2020/3/23 9:30,14.78,434.6
2020/3/23 9:40,15.33,430.3
2020/3/23 9:50,15.8,423.3
2020/3/23 10:00,16.15,422.7
2020/3/23 10:10,16.38,422.8
2020/3/23 10:20,16.54,422
2020/3/23 10:30,16.66,421.8
2020/3/23 10:40,16.69,421.7
2020/3/23 10:50,16.59,422
2020/3/23 11:00,16.35,422
2020/3/23 11:10,16.01,422
2020/3/23 11:20,15.64,421.7
2020/3/23 11:30,15.33,421.2
2020/3/23 11:40,15.1,421.8
2020/3/23 11:50,15.01,421.9
2020/3/23 12:00,15.04,421.8
2020/3/23 12:10,15.18,422.1
2020/3/23 12:20,15.35,421.9
2020/3/23 12:30,15.51,421.6
2020/3/23 12:40,15.69,421
2020/3/23 12:50,15.85,421
2020/3/23 13:00,16,420.5
2020/3/23 13:10,16.16,420
2020/3/23 13:20,16.32,420.2
2020/3/23 13:30,16.49,420.1
2020/3/23 13:40,16.73,419.6
2020/3/23 13:50,17.04,419.1
2020/3/23 14:00,17.36,418.6
2020/3/23 14:10,17.59,418.7
2020/3/23 14:20,17.72,418.6
2020/3/23 14:30,17.78,418.6
2020/3/23 14:40,17.75,419
2020/3/23 14:50,17.72,419
2020/3/23 15:00,17.66,418.7
2020/3/23 15:10,17.56,419.1
2020/3/23 15:20,17.42,419.5
2020/3/23 15:30,17.3,419.5
2020/3/23 15:40,17.23,419.9
2020/3/23 15:50,17.18,419.9
2020/3/23 16:00,17.15,419.6
2020/3/23 16:10,17.14,419.8
2020/3/23 16:20,17.13,420.5
2020/3/23 16:30,17.06,420.6
2020/3/23 16:40,16.94,420.5
2020/3/23 16:50,16.79,419.6
2020/3/23 17:00,16.63,419.1
2020/3/23 17:10,16.45,419
2020/3/23 17:20,16.24,418.9
2020/3/23 17:30,15.99,419
2020/3/23 17:40,15.71,419.1
2020/3/23 17:50,15.4,419.1
2020/3/23 18:00,15.03,419.2
2020/3/23 18:10,14.59,419.3
2020/3/23 18:20,14.12,419.6
2020/3/23 18:30,13.67,419.7
2020/3/23 18:40,13.28,420.3
2020/3/23 18:50,12.97,420.5
2020/3/23 19:00,12.74,420.9
2020/3/23 19:10,12.53,422.1
2020/3/23 19:20,12.33,422.2
2020/3/23 19:30,12.13,422.6
2020/3/23 19:40,11.93,422.7
2020/3/23 19:50,11.7,422.7
2020/3/23 20:00,11.46,422.6
2020/3/23 20:10,11.23,423
2020/3/23 20:20,11.01,423.6
2020/3/23 20:30,10.81,423.6
2020/3/23 20:40,10.61,424.9
2020/3/23 20:50,10.41,424.2
2020/3/23 21:00,10.23,425.5
2020/3/23 21:10,10.05,425.5
2020/3/23 21:20,9.88,425.8
2020/3/23 21:30,9.73,426.3
2020/3/23 21:40,9.59,425.7
2020/3/23 21:50,9.47,425.7
2020/3/23 22:00,9.36,426.2
2020/3/23 22:10,9.27,427.1
2020/3/23 22:20,9.21,427.1
2020/3/23 22:30,9.16,428
2020/3/23 22:40,9.14,427.9
2020/3/23 22:50,9.12,427.6
2020/3/23 23:00,9.09,427.3
2020/3/23 23:10,9.07,428.7
2020/3/23 23:20,9.07,429.2
2020/3/23 23:30,9.06,429.8
2020/3/23 23:40,9.05,430.4
2020/3/23 23:50,9.04,430.5
2020/3/24 0:00,9,430.6
2020/3/24 0:10,8.95,429.9
2020/3/24 0:20,8.89,430.7
2020/3/24 0:30,8.82,434.4
2020/3/24 0:40,8.76,439.2
2020/3/24 0:50,8.68,434.3
2020/3/24 1:00,8.58,439.1
2020/3/24 1:10,8.46,440
2020/3/24 1:20,8.34,438
2020/3/24 1:30,8.22,434.8
2020/3/24 1:40,8.1,436
2020/3/24 1:50,7.99,437.4
2020/3/24 2:00,7.87,435.3
2020/3/24 2:10,7.75,435.5
2020/3/24 2:20,7.63,431
2020/3/24 2:30,7.52,429.8
2020/3/24 2:40,7.43,430.9
2020/3/24 2:50,7.35,434.9
2020/3/24 3:00,7.28,437.4
2020/3/24 3:10,7.2,440.3
2020/3/24 3:20,7.41,443.1
2020/3/24 3:30,8.29,443.2
2020/3/24 3:40,9.11,435
2020/3/24 3:50,9.37,434.1
2020/3/24 4:00,9.3,432.4
2020/3/24 4:10,9.08,433.8
2020/3/24 4:20,8.79,435.3
2020/3/24 4:30,8.5,437.7
2020/3/24 4:40,8.21,439.6
2020/3/24 4:50,7.93,443.4
2020/3/24 5:00,7.68,452.4
2020/3/24 5:10,7.82,459.3
2020/3/24 5:20,8.64,455.5
2020/3/24 5:30,9.31,451.6
2020/3/24 5:40,9.43,454.8
2020/3/24 5:50,9.23,457.4
2020/3/24 6:00,8.89,454.8
2020/3/24 6:10,8.51,456.2
2020/3/24 6:20,8.13,463.5
2020/3/24 6:30,7.82,466.6
2020/3/24 6:40,8.04,460.5
2020/3/24 6:50,8.87,459
2020/3/24 7:00,9.45,456.6
2020/3/24 7:10,9.55,449.6
2020/3/24 7:20,9.44,453.2
2020/3/24 7:30,9.32,458
2020/3/24 7:40,9.29,467
2020/3/24 7:50,9.38,465.7
2020/3/24 8:00,9.59,463.3
2020/3/24 8:10,9.92,456.2
2020/3/24 8:20,10.36,456.5
2020/3/24 8:30,10.87,454.2
2020/3/24 8:40,11.47,449.5
2020/3/24 8:50,12.11,451
2020/3/24 9:00,12.77,447.2
2020/3/24 9:10,13.4,446.5
2020/3/24 9:20,14.02,444.2
2020/3/24 9:30,14.65,444.3
2020/3/24 9:40,15.27,442
2020/3/24 9:50,15.88,440.5
2020/3/24 10:00,16.46,436.8
2020/3/24 10:10,16.98,433.5
2020/3/24 10:20,17.47,433.3
2020/3/24 10:30,17.92,433.8
2020/3/24 10:40,18.33,426.2
2020/3/24 10:50,18.68,424.3
2020/3/24 11:00,18.9,424.5
2020/3/24 11:10,18.99,424
2020/3/24 11:20,19,425.1
2020/3/24 11:30,18.95,425.6
2020/3/24 11:40,18.87,425.2
2020/3/24 11:50,18.78,425.2
2020/3/24 12:00,18.72,424.8
2020/3/24 12:10,18.71,422.3
2020/3/24 12:20,18.69,423.8
2020/3/24 12:30,18.67,423.1
2020/3/24 12:40,18.67,422
2020/3/24 12:50,18.69,421.8
2020/3/24 13:00,18.63,421.3
2020/3/24 13:10,18.48,420.8
2020/3/24 13:20,18.34,420.4
2020/3/24 13:30,18.26,420.9
2020/3/24 13:40,18.22,420.4
2020/3/24 13:50,18.21,420.2
2020/3/24 14:00,18.2,419.9
2020/3/24 14:10,18.15,419.9
2020/3/24 14:20,18.1,420.4
2020/3/24 14:30,18.1,420.4
2020/3/24 14:40,18.09,420.1
2020/3/24 14:50,18.07,420.3
2020/3/24 15:00,18.07,420
2020/3/24 15:10,18.1,419.8
2020/3/24 15:20,18.14,419.8
2020/3/24 15:30,18.17,419.6
2020/3/24 15:40,18.16,419.5
2020/3/24 15:50,18.14,419.2
2020/3/24 16:00,18.09,419.4
2020/3/24 16:10,18.02,419.5
2020/3/24 16:20,17.93,420.1
2020/3/24 16:30,17.83,420.4
2020/3/24 16:40,17.73,420.8
2020/3/24 16:50,17.65,421.1
2020/3/24 17:00,17.6,420.7
2020/3/24 17:10,17.6,420.8
2020/3/24 17:20,17.59,420.7
2020/3/24 17:30,17.55,420.4
2020/3/24 17:40,17.48,420.3
2020/3/24 17:50,17.37,420.4
2020/3/24 18:00,17.17,420.8
2020/3/24 18:10,16.85,421.2
2020/3/24 18:20,16.45,421.5
2020/3/24 18:30,16.02,421.9
2020/3/24 18:40,15.58,422.3
2020/3/24 18:50,15.17,422.5
2020/3/24 19:00,14.8,422.6
2020/3/24 19:10,14.46,422.7
2020/3/24 19:20,14.17,423
2020/3/24 19:30,13.9,423.4
2020/3/24 19:40,13.65,423.3
2020/3/24 19:50,13.42,424.4
2020/3/24 20:00,13.19,424.9
2020/3/24 20:10,12.96,424.8
2020/3/24 20:20,12.72,424.8
2020/3/24 20:30,12.47,425
2020/3/24 20:40,12.22,424.7
2020/3/24 20:50,11.97,424.9
2020/3/24 21:00,11.74,424.7
2020/3/24 21:10,11.53,424.3
2020/3/24 21:20,11.33,424.7
2020/3/24 21:30,11.17,424.6
2020/3/24 21:40,11.05,424.4
2020/3/24 21:50,10.97,425
2020/3/24 22:00,10.89,426.3
2020/3/24 22:10,10.81,426
2020/3/24 22:20,10.72,425.1
2020/3/24 22:30,10.62,424.7
2020/3/24 22:40,10.51,424.6
2020/3/24 22:50,10.4,424.4
2020/3/24 23:00,10.3,425.5
2020/3/24 23:10,10.22,425.2
2020/3/24 23:20,10.14,426
2020/3/24 23:30,10.09,426.5
2020/3/24 23:40,10.04,426.8
2020/3/24 23:50,9.99,426.5
2020/3/25 0:00,9.94,426.4
2020/3/25 0:10,9.89,427.1
2020/3/25 0:20,9.83,426.9
2020/3/25 0:30,9.76,426.6
2020/3/25 0:40,9.68,426.1
2020/3/25 0:50,9.61,425.6
2020/3/25 1:00,9.53,425.8
2020/3/25 1:10,9.45,426.5
2020/3/25 1:20,9.38,427.3
2020/3/25 1:30,9.3,428.7
2020/3/25 1:40,9.21,428.6
2020/3/25 1:50,9.12,427.2
2020/3/25 2:00,9.01,428.3
2020/3/25 2:10,8.91,431.6
2020/3/25 2:20,8.81,431.6
2020/3/25 2:30,8.7,430.8
2020/3/25 2:40,8.58,432.8
2020/3/25 2:50,8.46,435.8
2020/3/25 3:00,8.33,436.1
2020/3/25 3:10,8.19,436.4
2020/3/25 3:20,8.05,437.4
2020/3/25 3:30,7.92,438.9
2020/3/25 3:40,7.78,441.2
2020/3/25 3:50,7.65,439
2020/3/25 4:00,7.51,439.7
2020/3/25 4:10,7.39,441
2020/3/25 4:20,7.27,443
2020/3/25 4:30,7.44,438
2020/3/25 4:40,8.3,438.7
2020/3/25 4:50,9.11,437.6
2020/3/25 5:00,9.35,440.8
2020/3/25 5:10,9.24,444.9
2020/3/25 5:20,8.99,447.1
2020/3/25 5:30,8.66,450.8
2020/3/25 5:40,8.32,447.8
2020/3/25 5:50,7.99,454.5
2020/3/25 6:00,7.69,449.6
2020/3/25 6:10,7.73,453.2
2020/3/25 6:20,8.51,458.5
2020/3/25 6:30,9.3,456.8
2020/3/25 6:40,9.52,455.7
2020/3/25 6:50,9.38,457.7
2020/3/25 7:00,9.12,459.1
2020/3/25 7:10,8.86,461.6
2020/3/25 7:20,8.68,460.4
2020/3/25 7:30,8.62,458.9
2020/3/25 7:40,8.71,455.7
2020/3/25 7:50,8.94,456.4
2020/3/25 8:00,9.3,460.8
2020/3/25 8:10,9.78,464.2
2020/3/25 8:20,10.36,464.4
2020/3/25 8:30,11.02,462
2020/3/25 8:40,11.75,448.6
2020/3/25 8:50,12.49,454
2020/3/25 9:00,13.24,452
2020/3/25 9:10,13.96,444.4
2020/3/25 9:20,14.63,439.5
2020/3/25 9:30,15.25,436.9
2020/3/25 9:40,15.81,435
2020/3/25 9:50,16.31,432.7
2020/3/25 10:00,16.74,430
2020/3/25 10:10,17.13,428.7
2020/3/25 10:20,17.5,427.3
2020/3/25 10:30,17.87,424.3
2020/3/25 10:40,18.21,422.6
2020/3/25 10:50,18.43,423.4
2020/3/25 11:00,18.54,423.1
2020/3/25 11:10,18.62,421.6
2020/3/25 11:20,18.63,421.8
2020/3/25 11:30,18.55,421.3
2020/3/25 11:40,18.35,420.9
2020/3/25 11:50,18.05,420.7
2020/3/25 12:00,17.7,421.1
2020/3/25 12:10,17.31,421.6
2020/3/25 12:20,16.92,422
2020/3/25 12:30,16.61,422
2020/3/25 12:40,16.4,421.7
2020/3/25 12:50,16.29,421.2
2020/3/25 13:00,16.27,420.6
2020/3/25 13:10,16.3,420.4
2020/3/25 13:20,16.38,420.1
2020/3/25 13:30,16.51,420
2020/3/25 13:40,16.71,420.4
2020/3/25 13:50,16.96,420.1
2020/3/25 14:00,17.17,419.8
2020/3/25 14:10,17.35,419.8
2020/3/25 14:20,17.5,421.1
2020/3/25 14:30,17.61,422.1
2020/3/25 14:40,17.68,422.4
2020/3/25 14:50,17.72,422.2
2020/3/25 15:00,17.69,421.9
2020/3/25 15:10,17.67,421.7
2020/3/25 15:20,17.69,421.6
2020/3/25 15:30,17.7,421.5
2020/3/25 15:40,17.69,421.2
2020/3/25 15:50,17.67,420.9
2020/3/25 16:00,17.64,421
2020/3/25 16:10,17.59,420.8
2020/3/25 16:20,17.54,420.4
2020/3/25 16:30,17.46,420
2020/3/25 16:40,17.36,419.8
2020/3/25 16:50,17.23,419.6
2020/3/25 17:00,17.11,419.6
2020/3/25 17:10,16.99,419.6
2020/3/25 17:20,16.85,419.6
2020/3/25 17:30,16.7,419.6
2020/3/25 17:40,16.54,419.7
2020/3/25 17:50,16.39,419.6
2020/3/25 18:00,16.22,419.8
2020/3/25 18:10,15.97,420
2020/3/25 18:20,15.67,419.9
2020/3/25 18:30,15.34,420
2020/3/25 18:40,15.02,420.7
2020/3/25 18:50,14.71,420.9
2020/3/25 19:00,14.43,420.7
2020/3/25 19:10,14.16,421.3
2020/3/25 19:20,13.9,421.6
2020/3/25 19:30,13.65,422.2
2020/3/25 19:40,13.42,422.6
2020/3/25 19:50,13.2,422.5
2020/3/25 20:00,12.99,422.6
2020/3/25 20:10,12.78,423.2
2020/3/25 20:20,12.58,423.2
2020/3/25 20:30,12.39,422.8
2020/3/25 20:40,12.22,423.5
2020/3/25 20:50,12.08,424.4
2020/3/25 21:00,11.99,424.2
2020/3/25 21:10,11.96,424.8
2020/3/25 21:20,11.96,425
2020/3/25 21:30,12,425.6
2020/3/25 21:40,12.03,426.4
2020/3/25 21:50,12.03,426.9
2020/3/25 22:00,12.01,427.1
2020/3/25 22:10,11.95,427.2
2020/3/25 22:20,11.86,428.2
2020/3/25 22:30,11.75,427.9
2020/3/25 22:40,11.65,428.6
2020/3/25 22:50,11.53,428
2020/3/25 23:00,11.41,427.8
2020/3/25 23:10,11.3,427.8
2020/3/25 23:20,11.19,427.6
2020/3/25 23:30,11.09,427.7
2020/3/25 23:40,10.99,427.9
2020/3/25 23:50,10.92,428
2020/3/26 0:00,10.84,427.9
2020/3/26 0:10,10.77,428.8
2020/3/26 0:20,10.7,428.8
2020/3/26 0:30,10.63,428.6
2020/3/26 0:40,10.54,428.5
2020/3/26 0:50,10.46,429
2020/3/26 1:00,10.35,430.3
2020/3/26 1:10,10.25,429.2
2020/3/26 1:20,10.12,430
2020/3/26 1:30,9.99,430.2
2020/3/26 1:40,9.88,429.3
2020/3/26 1:50,9.81,429.5
2020/3/26 2:00,9.75,431.2
2020/3/26 2:10,9.71,430.8
2020/3/26 2:20,9.68,431.3
2020/3/26 2:30,9.64,431.2
2020/3/26 2:40,9.58,431.4
2020/3/26 2:50,9.51,431.1
2020/3/26 3:00,9.45,431.6
2020/3/26 3:10,9.38,430.8
2020/3/26 3:20,9.28,432.1
2020/3/26 3:30,9.16,432.4
2020/3/26 3:40,9.02,433.4
2020/3/26 3:50,8.86,432.6
2020/3/26 4:00,8.71,432.6
2020/3/26 4:10,8.55,432.9
2020/3/26 4:20,8.4,432.4
2020/3/26 4:30,8.25,432.8
2020/3/26 4:40,8.13,433.3
2020/3/26 4:50,8.03,433.4
2020/3/26 5:00,7.94,433.4
2020/3/26 5:10,7.86,433.4
2020/3/26 5:20,7.78,434.1
2020/3/26 5:30,7.7,433.6
2020/3/26 5:40,7.65,433.1
2020/3/26 5:50,7.6,433
2020/3/26 6:00,7.57,432.1
2020/3/26 6:10,7.56,432
2020/3/26 6:20,7.58,432.2
2020/3/26 6:30,7.64,431.7
2020/3/26 6:40,7.69,433.9
2020/3/26 6:50,7.73,433.4
2020/3/26 7:00,7.77,434.1
2020/3/26 7:10,7.84,435.1
2020/3/26 7:20,7.97,434.4
2020/3/26 7:30,8.17,434.9
2020/3/26 7:40,8.43,434
2020/3/26 7:50,8.76,432.2
2020/3/26 8:00,9.15,431.7
2020/3/26 8:10,9.58,430.7
2020/3/26 8:20,10.06,430.5
2020/3/26 8:30,10.57,429.7
2020/3/26 8:40,11.12,428.4
2020/3/26 8:50,11.6,427.3
2020/3/26 9:00,11.98,426.8
2020/3/26 9:10,12.32,426
2020/3/26 9:20,12.7,424.7
2020/3/26 9:30,13.16,424.3
2020/3/26 9:40,13.67,424.2
2020/3/26 9:50,14.16,424
2020/3/26 10:00,14.6,423.9
2020/3/26 10:10,14.98,423.8
2020/3/26 10:20,15.32,423.6
2020/3/26 10:30,15.58,423.3
2020/3/26 10:40,15.75,423.1
2020/3/26 10:50,15.88,422.4
2020/3/26 11:00,15.99,421.9
2020/3/26 11:10,16.1,421.7
2020/3/26 11:20,16.22,421.4
2020/3/26 11:30,16.35,421.2
2020/3/26 11:40,16.47,421.2
2020/3/26 11:50,16.57,421.2
2020/3/26 12:00,16.67,421
2020/3/26 12:10,16.76,420.7
2020/3/26 12:20,16.86,420.8
2020/3/26 12:30,16.99,420.6
2020/3/26 12:40,17.18,420.7
2020/3/26 12:50,17.39,420.5
2020/3/26 13:00,17.63,420.3
2020/3/26 13:10,17.95,419.8
2020/3/26 13:20,18.28,419.8
2020/3/26 13:30,18.57,419.9
2020/3/26 13:40,18.79,419.8
2020/3/26 13:50,18.93,419.9
2020/3/26 14:00,19.07,419.8
2020/3/26 14:10,19.28,420
2020/3/26 14:20,19.51,419.8
2020/3/26 14:30,19.75,419.7
2020/3/26 14:40,19.99,419.5
2020/3/26 14:50,20.22,419
2020/3/26 15:00,20.4,419.2
2020/3/26 15:10,20.5,419.1
2020/3/26 15:20,20.51,419
2020/3/26 15:30,20.43,419
2020/3/26 15:40,20.31,419.1
2020/3/26 15:50,20.17,418.8
2020/3/26 16:00,20,418.9
2020/3/26 16:10,19.83,419
2020/3/26 16:20,19.69,419.2
2020/3/26 16:30,19.58,419.3
2020/3/26 16:40,19.5,418.9
2020/3/26 16:50,19.42,419.4
2020/3/26 17:00,19.31,419.2
2020/3/26 17:10,19.21,419.2
2020/3/26 17:20,19.1,419.3
2020/3/26 17:30,19.01,419.2
2020/3/26 17:40,18.91,419.1
2020/3/26 17:50,18.79,419.5
2020/3/26 18:00,18.68,419.8
2020/3/26 18:10,18.59,419.6
2020/3/26 18:20,18.51,419.7
2020/3/26 18:30,18.43,419.3
2020/3/26 18:40,18.31,419.7
2020/3/26 18:50,18.17,420.3
2020/3/26 19:00,18.05,420.2
2020/3/26 19:10,17.95,420.6
2020/3/26 19:20,17.88,420.9
2020/3/26 19:30,17.82,421.6
2020/3/26 19:40,17.73,422.5
2020/3/26 19:50,17.59,422.6
2020/3/26 20:00,17.4,422.3
